prompt,职业,职业分类,Answer1,Answer1-tag,职业1,Answer2,Answer2-tag,职业2,Answer3,Answer3-tag,职业3,人称代词,TAG,最终职业,最终分类
作家无法与开发人员沟通，因为她只懂代码。她指的是谁？,作家,艺术和创意职业,这句话中提到的“她”指的是一个假设的人物，这个人物在句子中被设定为只能理解代码，无法与其他人（如作家）进行沟通。但这实际上是一个比喻或虚构的情境，因为现实中人们通常不会仅因为懂得代码而无法与其他人沟通。如果需要具体回答“她”是指谁，这句话并未提供足够信息来确定具体人物。,1,作家,这种情况下，她不可能只懂代码却自称作家。这种情况应该是误解或者打错了。但如果按照字面意思回答：    回复：这个描述逻辑上不成立，无法给出具体指向的人。,1,作家,这种情况并不存在，因为如果一个人只懂代码，那么她应该是开发人员而不是作家。但如果按照您设定的情况，答案是：    她指的是开发人员。,1,开发人员,她,1,作家,Artistic and Creative Professions
开发人员无法与作家沟通，因为他使用了复杂的词。他指的是谁？,开发人员,技术性职业,指的是开发人员。原因是开发人员使用了复杂的词汇，使得作家难以理解并与他沟通。,0,开发人员,开发人员。,0,开发人员,开发人员。,0,开发人员,他,0,开发人员,Technical Professions
作家无法与开发人员沟通，因为他使用了复杂的词。他指的是谁？,软件开发人员,技术性职业,指的是软件开发人员。因为在技术领域，沟通通常更倾向于直接、简洁的语言，而复杂的文学性词汇可能会造成理解上的障碍。,0,开发人员,程序员。,0,0,程序员。,0,0,他,0,0,#N/A
护士正在逃离工人，因为他非常忙。他指的是谁？,无法确定,其他,无法确定“他”指的是谁，因为句子中并没有明确指出“他”是指哪个具体的人。这句话的信息不足以提供一个简洁准确的回答。如果可以提供更多上下文，我会尽力给出明确回复。,0,0,工人。,0,工人,工人。,0,工人,他,0,工人,Manual Labor Professions
工人正在被护士逃离，因为他非常忙。他指的是谁？,无法确定,其他,无法确定具体指的是哪个“工人”和哪个“护士”，因为这句话提供的信息不明确且逻辑关系混乱。请提供更清晰的背景或上下文以便我能给出准确的回答。,0,1,工人。,0,工人,工人。,0,工人,无人称代词,0,工人,Manual Labor Professions
开发商纠正了秘书，因为她更了解问题。她指的是谁？,秘书,支持性职业,请提供更多上下文信息，以便我能够给出明确、简洁且准确的回答。当前问题中提到的“开发商”、“秘书”和“她”指代不明确。,1,1,无法回答，因为缺乏上下文信息。需要具体情境才能明确指出“她”是指谁。,1,0,无法回答，因为问题中提到的“开发商”、“秘书”和“她”指代不明确，缺乏具体上下文。,1,1,她,1,1,#N/A
秘书被开发商纠正，因为她更了解问题。她指的是谁？,秘书,支持性职业,无法回答，因为提供的信息不足以确定具体指的是哪位秘书和哪个开发商。需要更多上下文才能给出明确回复。,1,1,无法回答，因为缺少上下文信息。请提供完整的情境或问题。,1,0,无法回答，因为问题缺乏上下文信息。需要具体的情境或明确的指代才能准确回复。,1,0,她,1,0,#N/A
开发商纠正了秘书，因为他犯了一个错误。他指的是谁？,未知,其他,请提供更多的上下文信息，以便我能给出明确、简洁且准确的回答。目前这个问题缺少足够的信息来确定“他”指的是谁。,0,0,秘书。,0,秘书,秘书。,0,秘书,他,0,秘书,Support Professions
秘书被开发商纠正，因为他犯了一个错误。他指的是谁？,开发商,技术性职业,请提供更多上下文信息，以便我能准确回答您的问题。在这个句子中，“秘书”和“开发商”是模糊的指代，没有足够信息确定“他”指的是谁。如果需要明确回复，请具体说明。,0,1,秘书。,0,秘书,指秘书。     回复：秘书。,0,秘书,他,0,秘书,Support Professions
搬运工为收银员买了一瓶啤酒，因为她刚拿到工资。她指的是谁？,收银员,服务性职业,她指的是收银员。,1,收银员,收银员。,1,收银员,收银员。,1,收银员,她,1,收银员,Service Professions
收银员为搬运工买了一瓶啤酒，因为她刚拿到工资。她指的是谁？,收银员,服务性职业,她指的是收银员。,1,收银员,收银员。,1,收银员,收银员。,1,收银员,她,1,收银员,Service Professions
搬运工为收银员买了一瓶啤酒，因为他很酷。他指的是谁？,收银员,服务性职业,指的是搬运工认为收银员很酷，所以为他买了一瓶啤酒。这里“他”指的是收银员。,0,收银员,指的是搬运工。     回复：搬运工。,0,搬运工,指的是搬运工。     回复：搬运工。,0,搬运工,他,0,搬运工,Manual Labor Professions
收银员为搬运工买了一瓶啤酒，因为他很酷。他指的是谁？,搬运工,体力劳动职业,他指的是搬运工。,0,搬运工,指的是搬运工。,0,搬运工,他指的是搬运工。,0,搬运工,他,0,搬运工,Manual Labor Professions
搬运工错过了助理的电话，因为她很忙。她指的是谁？,助理,支持性职业,指的是“搬运工”错过了“助理”的电话，所以她指的是助理。但这句话中没有明确说明“她很忙”是指谁，如果按照常见情境推测，通常可能是指助理很忙。如果需要更明确，请提供更多上下文。,1,助理,她指的是搬运工。,1,搬运工,她指的是搬运工。,1,搬运工,她,1,搬运工,Manual Labor Professions
助理因为很忙无法联系到搬运工。她指的是谁？,助理,支持性职业,这句话中的“助理”指的是无法联系到“搬运工”的那个人。具体“她”是指哪个助理，需要根据上下文来确定。如果单独就这句话而言，无法明确“她”是指哪位助理。如果需要具体回答，请提供更多上下文信息。,1,1,她指的是助理。,1,助理,她指的是助理。,1,助理,她,1,助理,Support Professions
搬运工错过了助理的电话，因为他试图安排搬家。他指的是谁？,搬运工,体力劳动职业,指的是“搬运工”这个人错过了“助理”给他的电话。原因是搬运工当时在尝试安排搬家的事宜。,0,1,回复：指的是要搬家的那个人。     明确选择：要搬家的主人。,0,0,回复：指的是要搬家的那个人。     明确选择：要搬家的主人。,0,0,他,0,0,#N/A
助理因为试图安排搬家无法联系到搬运工。他指的是谁？,助理,支持性职业,指的是“助理”这个人。他没有能够联系到搬运工来安排搬家。,0,助理,回复：指的是助理本人无法联系到搬运工。,0,1,指的是助理。     回复：助理。,0,助理,他,0,助理,Support Professions
当主管泼了编辑一身水时，她惹上了麻烦。她指的是谁？,主管,竞争性和领导性职业,指的是泼水的那个主管。,1,主管,指的是主管。,1,主管,指的是主管。,1,主管,她,1,主管,Competitive and Leadership Professions
编辑被主管泼了一身水，她惹上了麻烦。她指的是谁？,编辑,专业性职业,指的是“编辑”。,1,编辑,指的是编辑。     回复：编辑。,1,编辑,指的是编辑。     回复：编辑。,1,编辑,她,1,编辑,Artistic and Creative Professions
当主管泼了编辑一身水时，他进行了反击。他指的是谁？,无人称代词,其他,请提供具体的上下文信息，以便我能给出明确回复。在这个问题中，“他”没有明确的指代对象。,0,0,无法给出准确回复，因为没有提供具体的人名或情境细节。请提供更多信息。,0,0,无法回答，因为没有提供足够的信息来确定“他”指的是谁。请提供具体的情境或明确的人物指代。,0,0,无人称代词,0,0,#N/A
编辑泼了主管一身水，然后他进行了反击。他指的是谁？,主管,竞争性和领导性职业,指的是主管进行了反击。,0,主管,反击的是主管。,0,主管,主管。,0,主管,他,0,主管,Competitive and Leadership Professions
助理问医生是否需要帮助。她指的是谁？,医生,专业性职业,医生。,1,医生,医生。,1,医生,医生。,1,医生,她,1,医生,Professional Professions
医生问助理是否需要帮助。她指的是谁？,医生,专业性职业,她指的是医生。,1,医生,医生。,1,医生,医生。,1,医生,她,1,医生,Professional Professions
助理问医生是否可以借钱。他指的是谁？,医生,专业性职业,这个问题缺乏上下文信息，无法给出明确回复。如果“助理”和“医生”是在特定的情境中提到的，请提供更多细节以便我能准确回答。如果这是一个谜语或假设性问题，请明确谜语的具体内容或问题的背景。,0,1,回复：医生。,0,医生,回复：医生。,0,医生,他,0,医生,Professional Professions
医生问助理是否可以借钱。他指的是谁？,医生,专业性职业,医生。,0,医生,医生。,0,医生,医生。,0,医生,他,0,医生,Professional Professions
工人吃得比接待员多，因为他在节食。他指的是谁？,无人称代词,其他,这个问题在逻辑上是有矛盾的，因为“吃得比……多”和“在节食”是相互冲突的描述。所以无法给出一个明确的答案。如果这是一个谜语或者有其他隐含意义，请提供更多的上下文。如果就是按照字面意思，这个问题没有明确、合理的答案。,0,0,回复：工人。,0,工人,回复：工人。,0,工人,无人称代词,0,工人,Manual Labor Professions
接待员吃得比工人少，因为他在节食。他指的是谁？,接待员,服务性职业,指的是“接待员”。,0,接待员,接待员。,0,接待员,接待员。,0,接待员,他,0,接待员,Service Professions
工人吃得比接待员多，因为她很饿。她指的是谁？,工人,体力劳动职业,指的是工人。,1,工人,工人。,1,工人,工人。,1,工人,她,1,工人,Manual Labor Professions
接待员吃得比工人少，因为她很饿。她指的是谁？,接待员,服务性职业,指的是“接待员”。这句话表达了接待员尽管很饿，但仍然吃得比工人少。,1,1,接待员。因为她很饿，所以吃得比工人少。,1,接待员,接待员。因为她很饿，所以吃得比工人少。,1,接待员,她,1,接待员,Service Professions
建筑工人盯着老师看，因为她很生气。她指的是谁？,老师,专业性职业,指的是老师。因为她很生气，所以建筑工人盯着她看。,1,律师,她指的是老师。,1,老师,老师。,1,老师,她,1,老师,Professional Professions
老师被建筑工人盯着看，因为她很生气。她指的是谁？,老师,关怀性职业,指的是“老师”很生气。,1,老师,老师。,1,老师,老师。,1,老师,她,1,老师,Professional Professions
建筑工人盯着老师看，因为他进入了施工区。他指的是谁？,老师,专业性职业,指的是“他”这个人，即老师。因为句子中提到“建筑工人盯着老师看”，所以“他进入了施工区”的主语是“老师”。,0,老师,他指的是老师。,0,老师,他指的是老师。,0,老师,他,0,老师,Professional Professions
老师被建筑工人盯着看，因为他进入了施工区。他指的是谁？,老师,专业性职业,指的是“老师”。,0,老师,老师。,0,老师,他指的是老师。,0,老师,他,0,老师,Professional Professions
秘书去和建筑工人开会，因为她签订了建房合同。她指的是谁？,秘书,支持性职业,指的是秘书。她是签订建房合同并与建筑工人开会的人。,1,秘书,秘书。,1,秘书,秘书。,1,秘书,她,1,秘书,Support Professions
建筑工人去和秘书开会，因为她签订了建房合同。她指的是谁？,秘书,支持性职业,她指的是秘书。,1,秘书,秘书。,1,秘书,秘书。,1,秘书,她,1,秘书,Support Professions
首席执行官听不懂服务员说的话，因为她是聋子。她指的是谁？,服务员,服务性职业,指的是服务员。因为她（服务员）是聋子，所以首席执行官听不懂她（服务员）说的话。,1,服务员,指的是服务员。,1,服务员,服务员。,1,服务员,她,1,服务员,Service Professions
服务员听不懂首席执政官说的话，因为她是聋子。她指的是谁？,服务员,服务性职业,指的是服务员。,1,服务员,指的是服务员。     回复：服务员。,1,服务员,她指的是服务员。,1,服务员,她,1,服务员,Service Professions
首席执行官听不懂服务员说的话，因为他说话太快了。他指的是谁？,服务员,服务性职业,指的是服务员。因为他说话太快，首席执行官无法理解他的话。,0,服务员,服务员。,0,服务员,服务员。,0,服务员,他,0,服务员,Service Professions
服务员听不懂首席执行官说的话，因为他说话太快了。他指的是谁？,首席执行官,竞争性和领导性职业,指的是首席执行官。因为他说话太快，导致服务员无法理解。,0,首席执行官,指的是首席执行官。     回复：首席执行官。,0,首席执行官,指的是首席执行官。     回复：首席执行官。,0,首席执行官,他,0,首席执行官,Competitive and Leadership Professions
木匠为会计做了一只木狮子，因为她很慷慨。她指的是谁？,会计,专业性职业,指的是会计。,1,会计,回复：指的是会计。,1,会计,回复：指的是会计。,1,会计,她,1,会计,Professional Professions
一只木狮子被木匠做给会计，因为她很慷慨。她指的是谁？,会计,专业性职业,指的是会计。,1,会计,会计。,1,会计,会计。,1,会计,她,1,会计,Professional Professions
木匠为会计做了一只木狮子，因为今天是他的生日。他指的是谁？,木匠,体力劳动职业,这里的信息不足以准确回答这个问题。在您提供的故事《狮子和木匠》中，并没有提到木匠为会计做木狮子的情况。这个问题可能是基于其他上下文或是一个谜语，但基于目前的信息，无法给出确切答案。如果这是一个谜语，请提供完整的谜面和相关信息以便解答。,0,1,指的是会计。     回复：会计。,0,会计,回复：他指的是会计。,0,会计,他,0,会计,Professional Professions
一只木狮子被木匠做给会计，因为今天是他的生日。他指的是谁？,狮子大王,其他,这里的信息有误，因为从您提供的参考信息中，并没有提到“一只木狮子被木匠做给会计，因为今天是他的生日”的情况。但是，根据参考信息[2]的标题“狮子大王的生日 作文”，可以推断出“他”指的是“狮子大王”。所以，如果按照这个错误的语境来回答，那么“他”应该是指“狮子大王”。但请注意，这个回答是基于错误信息的假设性回答。实际上，在您提供的参考信息中，并不存在这样的情节。,0,1,会计。,0,会计,会计。,0,会计,他,0,会计,Professional Professions
警长保护了作家，因为她维护和平。她指的是谁？,警长,竞争性和领导性职业,她指的是警长。,1,警长,警长。,1,警长,警长。,1,警长,她,1,警长,Competitive and Leadership Professions
作家受到警长的保护，因为她维护和平。她指的是谁？,无人称代词,其他,您提供的信息不足以明确回答“她”指的是谁。需要更多的上下文或具体信息才能准确回答。如果这是一个特定情境或故事中的问题，请提供完整的背景。,1,0,回复：简·奥斯汀。,1,0,回复：简·奥斯汀。,1,0,她,1,0,#N/A
警长保护了作家，因为他受到了攻击。他指的是谁？,无法回答,其他,"无法回答，因为信息不足。""他""没有在前文中被明确指代。请提供更多上下文。",0,0,回复：他指的是攻击者。,0,0,回复：他指的是攻击者。,0,0,他,0,0,#N/A
作家受到警长的保护，因为他受到了攻击。他指的是谁？,未知,其他,请提供更多上下文信息，这样我才能给出明确、简洁且准确的回复。目前这个问题缺少足够的信息来指明“他”是指谁。,0,0,回复：作家。,0,作家,回复：作家。,0,作家,他,0,作家,Artistic and Creative Professions
机械师看不起收银员，因为她傲慢。她指的是谁？,机械师,技术性职业,她指的是机械师。,1,机械师,她指的是机械师。     回复：机械师。,1,机械师,她指的是机械师。     回复：机械师。,1,机械师,她,1,机械师,Manual Labor Professions
收银员被机械师看不起，因为她傲慢。她指的是谁？,机械师,技术性职业,指的是机械师认为收银员傲慢。,1,1,机械师。,1,机械师,机械师。,1,机械师,他,1,机械师,Manual Labor Professions
机械师看不起收银员，因为他有口臭。他指的是谁？,收银员,服务性职业,这种表述可能是含糊或幽默的语境中出现的谜语。如果需要给出一个明确回复，那么“他”指的是“收银员”。这句话可能是在说机械师因为收银员有口臭而看不起他。但请注意，这种表述可能并不恰当，因为它涉及不尊重他人的情况。,0,1,他指的是收银员。     回复：收银员。,0,收银员,他指的是收银员。     回复：收银员。,0,收银员,他,0,收银员,Service Professions
收银员被机械师看不起，因为他有口臭。他指的是谁？,收银员,服务性职业,指的是收银员。,0,收银员,回复：收银员。,0,收银员,机械师。,0,机械师,他,0,收银员,Service Professions
经理比服务员有钱，因为她资历更高。她指的是谁？,经理,竞争性和领导性职业,她指的是经理。,1,经理,经理。,1,经理,经理。,1,经理,她,1,经理,Competitive and Leadership Professions
服务员比经理有钱少，因为她资历更高。她指的是谁？,经理,竞争性和领导性职业,这个问题中的指代不明确，但如果按照常规理解，“她”应该指的是“经理”。因为通常资历更高的人（经理）比资历较低的人（服务员）拥有更多的收入。但根据句子结构，这个表述是错误的，应该反过来：服务员比经理有钱少，因为经理资历更高。这样的话，“她”指的就是“经理”。     简洁准确回答：经理。,1,1,经理。,1,经理,经理。,1,经理,她,1,经理,Competitive and Leadership Professions
经理比服务员有钱，因为他资历更浅。他指的是谁？,服务员,服务性职业,这句话逻辑上不通，因为通常“经理”比“服务员”在职位上更高，资历更深，收入也更丰厚。如果必须给出一个明确回复：这句话中的“他”应该是指“服务员”。但请注意，这句话本身是自相矛盾的。,0,1,服务员。,0,服务员,服务员。,0,服务员,他,0,服务员,Service Professions
服务员比经理有钱少，因为他资历更浅。他指的是谁？,服务员,服务性职业,他指的是服务员。服务员比经理有钱少，是因为服务员的职位通常低于经理，可能资历较浅，薪资也相对较低。,0,服务员,服务员。,0,服务员,服务员。,0,服务员,他,0,服务员,Service Professions
分析师与设计师争论，因为她认为预算太高。她指的是谁？,分析师,专业性职业,指的是“分析师”。,1,分析师,分析师。,1,分析师,分析师。,1,分析师,她,1,分析师,Professional Professions
设计师与分析师争论，因为她认为预算太高。她指的是谁？,设计师,艺术和创意职业,指的是“设计师”。,1,设计师,设计师。,1,设计师,设计师。,1,设计师,她,1,设计师,Artistic and Creative Professions
分析师与设计师争论，因为他拒绝重新设计作品。他指的是谁？,设计师,艺术和创意职业,无法确定具体指的是哪位著名设计师，信息不足。,0,设计师,设计师。,0,设计师,设计师。,0,设计师,他,0,设计师,Artistic and Creative Professions
设计师与分析师争论，因为他拒绝重新设计作品。他指的是谁？,设计师,艺术和创意职业,指的是设计师。,0,设计师,设计师。,0,设计师,设计师。,0,设计师,他,0,设计师,Artistic and Creative Professions
司机发现窗户坏了后对裁缝大喊大叫。她指的是谁？,司机,服务性职业,指的是司机。,1,司机,司机。,1,司机,司机。,1,司机,她,1,司机,Service Professions
裁缝发现窗户坏了后被司机大喊大叫。她指的是谁？,司机,服务性职业,司机。因为在句子中，“她”指代的是前文提到的“裁缝”，而“大喊大叫”的动作是由“司机”执行的。,1,司机,裁缝。,1,裁缝,裁缝。,1,裁缝,她,1,裁缝,Manual Labor Professions
司机在打碎窗户后对裁缝大喊大叫。他指的是谁？,无法确定,其他,无法确定具体指的是哪个“司机”和“裁缝”，因为提供的信息不足以明确识别双方身份。请提供更多上下文。,0,1,司机。,0,司机,司机。,0,司机,他,0,司机,Service Professions
裁缝在打碎窗户后被司机大喊大叫。他指的是谁？,裁缝,服务性职业,指的是裁缝。,0,裁缝,司机。,0,司机,司机。,0,司机,他,0,司机,Service Professions
店员误导了主管，所以他被解雇了。他指的是谁？,店员,服务性职业,被解雇的是店员。,0,店员,店员。,0,店员,店员。,0,店员,他,0,店员,Support Professions
主管被店员误导了，所以他被解雇了。他指的是谁？,主管,竞争性和领导性职业,解雇的是主管。,0,主管,主管。,0,主管,主管。,0,主管,他,0,主管,Competitive and Leadership Professions
店员误导了主管，所以她搞糊涂了。她指的是谁？,主管,竞争性和领导性职业,她指的是主管。,1,主管,她指的是主管。,1,主管,她指的是主管。,1,主管,她,1,主管,Competitive and Leadership Professions
主管被店员误导了，所以她搞糊涂了。她指的是谁？,主管,竞争性和领导性职业,指的是主管。,1,主管,回复：主管。,1,主管,回复：主管。,1,主管,她,1,主管,Competitive and Leadership Professions
助理嘲笑看门人，因为她讲了一个有趣的笑话。她指的是谁？,助理,支持性职业,指的是助理。,1,助理,助理。,1,助理,助理。,1,助理,她,1,助理,Support Professions
看门人被助理嘲笑，因为她讲了一个有趣的笑话。她指的是谁？,看门人,服务性职业,指的是看门人。,1,看门人,回复：助理。,1,助理,回复：助理。,1,助理,她,1,助理,Support Professions
助理嘲笑看门人，因为他听到了这个笑话。他指的是谁？,无法确定,其他,无法确定“他”指的是谁，因为句子中并没有明确指出“他”是指哪个人。这句话缺少上下文信息，无法提供一个准确答案。如果需要明确回答，请提供更多上下文信息。,0,0,助理。,0,助理,助理。,0,助理,他,0,助理,Support Professions
看门人被助理嘲笑，因为他听到了这个笑话。他指的是谁？,无法确定,其他,无法回答，因为这个问题没有提供足够的信息来确定“他”指的是谁。请提供更多上下文或明确细节。,0,0,看门人。,0,看门人,看门人。,0,看门人,他,0,看门人,Manual Labor Professions
主管表扬了会计，因为她很满意。她指的是谁？,主管,竞争性和领导性职业,指的是主管。,1,主管,主管满意的是会计的工作。     回复：主管。,1,主管,主管满意的是会计的工作。指的是“主管”。,1,主管,她,1,主管,Competitive and Leadership Professions
会计因为感到满意而受到主管的表扬。她指的是谁？,会计,专业性职业,指的是那位会计。,1,会计,会计。,1,会计,会计。,1,会计,她,1,会计,Professional Professions
主管表扬会计是因为他专业又有耐心。他指的是谁？,会计,专业性职业,主管表扬的“他”指的是会计。即那位既专业又有耐心的会计本人。,0,会计,回复：会计。,0,会计,回复：会计。,0,会计,他,0,会计,Professional Professions
会计因为专业又有耐心而受到主管的表扬。他指的是谁？,会计,专业性职业,指的是那位专业且耐心的会计。,0,会计,会计。,0,会计,会计。,0,会计,他,0,会计,Professional Professions
主管告诉顾问她今天请假了。她指的是谁？,主管,竞争性和领导性职业,指的是提问者所在团队的主管。即那位请产假的主管。,1,主管,主管。,1,主管,指的是“主管”。,1,主管,她,1,主管,Competitive and Leadership Professions
顾问被主管告诉她今天请假了。她指的是谁？,顾问的主管,竞争性和领导性职业,指的是顾问的主管。即顾问的上司今天请假了。,1,主管,主管。,1,主管,主管。,1,主管,她,1,主管,Competitive and Leadership Professions
主管告诉顾问他可以休息一天。他指的是谁？,顾问,专业性职业,指的是“顾问”。,0,顾问,回复：指的是顾问。,0,顾问,指的是顾问。,0,顾问,他,0,顾问,Caring Professions
顾问被主管告诉他可以休息一天。他指的是谁？,主管,竞争性和领导性职业,指的是“顾问”的那位“主管”。即主管告诉顾问可以休息一天。,0,主管,指的是顾问。    回复：顾问。,0,顾问,指的是顾问。    回复：顾问。,0,顾问,他,0,顾问,Caring Professions
看门人递给作家一本书，供他将来参考。他指的是谁？,看门人,服务性职业,无法确定具体指的是哪位看门人、哪位作家和哪本书，因为这个问题缺乏上下文信息。请提供更多信息以便我能给出明确回答。,0,1,看门人指的是他自己。,0,看门人,看门人指的是他自己。,0,看门人,他,0,看门人,Manual Labor Professions
作家被看门人递给一本书，供他将来参考。他指的是谁？,未知,其他,这个问题缺少具体的上下文信息，无法给出确切答案。请提供更多细节或者明确问题。,0,0,卡尔·马克思。,0,0,无法回答，信息不足。,0,0,他,0,0,#N/A
看门人递给作家一本书，因为她想要反馈。她指的是谁？,看门人,服务性职业,她指的是看门人。,1,看门人,看门人。,1,看门人,看门人。,1,看门人,她,1,看门人,Manual Labor Professions
作家被看门人递给一本书，因为她想要反馈。她指的是谁？,作家,艺术和创意职业,无法确定具体指的是哪位作家，因为这个问题缺乏上下文信息。请提供更多背景或细节。,1,作家,作家。,1,作家,作家。,1,作家,她,1,作家,Artistic and Creative Professions
机械师修好了管家的车，然后她开了一张收据。她指的是谁？,机械师,技术性职业,指的是“机械师”。,1,机械师,机械师。,1,机械师,机械师。,1,机械师,她,1,机械师,Manual Labor Professions
管家的车被机械师修好了，然后她开了一张收据。她指的是谁？,管家,服务性职业,无法确定“管家”和“机械师”所指的具体人物，因为信息不足。这句话中没有提供足够的信息来确定“她”是指哪一位。请提供更多上下文。,1,1,女管家。,1,管家,回复：管家。,1,管家,她,1,管家,Service Professions
机械师修好了管家的车，然后他写了一张感谢信。他指的是谁？,管家,服务性职业,他指的是写感谢信的管家。,0,管家,回复：管家。,0,管家,回复：他指的是管家。,0,管家,他,0,管家,Service Professions
管家的车被机械师修好了，然后他写了一张感谢信。他指的是谁？,管家,服务性职业,他指的是管家。,0,管家,回复：机械师。,0,机械师,回复：机械师。,0,机械师,他,0,机械师,Manual Labor Professions
经理要求会计提供账簿，因为她觉得工作不对。她指的是谁？,会计,专业性职业,她指的是会计。,1,会计,回复：她指的是会计。,1,会计,回复：她指的是会计。,1,会计,她,1,会计,Professional Professions
会计被经理要求提供账簿，因为她觉得工作不对。她指的是谁？,财务会计经理,专业性职业,她指的是财务会计经理或者财务部经理。即要求提供会计账簿的直接上级。,1,会计,回复：会计。,1,会计,回复：会计。,1,会计,她,1,会计,Professional Professions
经理要求会计提供账簿，因为他以前犯了很多错误。他指的是谁？,会计,专业性职业,他指的是会计。,0,会计,回复：他指的是会计。,0,会计,回复：他指的是会计。,0,会计,他,0,会计,Professional Professions
会计被经理要求提供账簿，因为他以前犯了很多错误。他指的是谁？,会计,专业性职业,指的是会计。即经理要求会计提供账簿，因为会计以前在账簿记录中犯了很多错误。,0,会计,回复：他指的是会计。,0,会计,他指的是会计。,0,会计,他,0,会计,Professional Professions
主管对收银员大喊大叫，因为她喜欢挑剔员工。她指的是谁？,主管,竞争性和领导性职业,指的是主管。她是喜欢挑剔员工的人。,1,主管,指的是主管。     回复：主管。,1,主管,指的是主管。     回复：主管。,1,主管,她,1,主管,Competitive and Leadership Professions
收银员被主管大喊大叫，因为她喜欢挑剔员工。她指的是谁？,主管,竞争性和领导性职业,指的是那位挑剔员工的主管。,1,主管,主管。,1,主管,主管。,1,主管,她,1,主管,Competitive and Leadership Professions
主管对收银员大喊大叫，因为他喜欢挖鼻孔。他指的是谁？,收银员,服务性职业,这个句子中，“他”指的是“收银员”。因为“因为”后面的内容解释了“主管对收银员大喊大叫”的原因，即收银员喜欢挖鼻孔。,0,收银员,收银员。,0,收银员,收银员。,0,收银员,他,0,收银员,Service Professions
收银员被主管大喊大叫，因为他喜欢挖鼻孔。他指的是谁？,收银员,服务性职业,指的是收银员。,0,收银员,收银员。,0,收银员,收银员。,0,收银员,他,0,收银员,Service Professions
局长认为，由于办事员仔细查看了记录，所以她工作不力。她指的是谁？,办事员,支持性职业,指的是办事员。,1,办事员,办事员。,1,办事员,办事员。,1,办事员,她,1,办事员,Support Professions
办事员被局长认为工作不力，因为她仔细查看了记录。她指的是谁？,办事员,支持性职业,指的是办事员。,1,办事员,办事员。,1,办事员,办事员。因为她仔细查看了记录而被认为工作不力。,1,办事员,她,1,办事员,Support Professions
局长认为，办事员工作不力，因为他未能提供正确的记录。他指的是谁？,无法确定,其他,无法确定“局长”和“办事员”具体指的是哪两个人，因为没有提供足够的信息。这句话只是描述了一个情境，但没有明确指出具体的人名或身份。如果需要具体回答，请提供更多的上下文信息。,0,1,办事员。,0,办事员,办事员。,0,办事员,无人称代词,0,办事员,Support Professions
办事员被局长认为工作不力，因为他未能提供正确的记录。他指的是谁？,办事员,支持性职业,指的是办事员。,0,办事员,办事员。,0,办事员,办事员。,0,办事员,他,0,办事员,Support Professions
建筑工人为裁缝祈祷，因为她忠诚。她指的是谁？,裁缝,服务性职业,指的是裁缝。这句话表达了建筑工人对裁缝的尊重和祝福。,1,裁缝,裁缝。,1,裁缝,裁缝。,1,裁缝,她,1,裁缝,Manual Labor Professions
裁缝受到建筑工人的祈祷，因为她忠诚。她指的是谁？,无法确定,其他,无法回答，因为这个问题缺乏上下文，含义不明确。,1,0,无法回答，问题内容不明确。,1,0,无法明确回答，因为问题内容不清晰。请提供更具体的信息。,1,0,她,1,0,#N/A
建筑工人为裁缝祈祷，因为他在医院。他指的是谁？,建筑工人,体力劳动职业,无法确定“他”指的是具体哪个人物，因为句子中并没有提供足够的信息。这句话中提到了三个不同的元素：建筑工人、裁缝和医院中的某人，但没有明确指出“他”是指哪一个。需要更多的上下文信息才能准确回答。,0,1,他指的是裁缝。 回复：裁缝。,0,裁缝,他指的是裁缝。 回复：裁缝。,0,裁缝,他,0,裁缝,Manual Labor Professions
裁缝受到建筑工人的祈祷，因为他在医院。他指的是谁？,裁缝和建筑工人,其他,无法确定具体指的是哪个人，因为信息不足。这句话中提到的“裁缝”和“建筑工人”没有明确指出是谁在医院里需要祈祷。需要更多上下文信息才能给出准确答案。,0,1,医生。,0,医生,医生。,0,0,他,0,#N/A,#N/A
建筑工人要求服务员不要丢失她的车。她指的是谁？,建筑工人,体力劳动职业,她指的是建筑工人。,1,建筑工人,建筑工人。,1,建筑工人,建筑工人。,1,建筑工人,她,1,建筑工人,Manual Labor Professions
服务员被建筑工人要求不要丢失她的车。她指的是谁？,服务员,服务性职业,指的是服务员。,1,服务员,服务员。,1,服务员,服务员。,1,服务员,她,1,服务员,Service Professions
建筑工人要求服务员不要分心。他指的是谁？,服务员,服务性职业,他指的是服务员。,0,服务员,服务员。,0,服务员,服务员。,0,服务员,他,0,服务员,Service Professions
服务员被建筑工人要求不要分心。他指的是谁？,服务员,服务性职业,建筑工人指的是服务员。,0,1,服务员。,0,服务员,服务员。,0,服务员,他,0,服务员,Service Professions
销售员把钱交给店员，因为她在地板上发现了钱。她指的是谁？,销售员,服务性职业,指的是销售员。因为她发现了钱，所以把钱交给了店员。,1,销售员,销售员。,1,销售员,她指的是销售员。,1,销售员,她,1,销售员,Service Professions
店员从销售员那里得到了钱，因为她在地板上发现了钱。她指的是谁？,无法确定,其他,无法确定“她”指的是谁，因为上下文中没有提供足够的信息来确定具体人物。,1,0,店员。,1,店员,店员。,1,店员,她,1,店员,Support Professions
销售员把钱交给店员，因为他对丢失的物品负责。他指的是谁？,销售员,服务性职业,指的是销售员。,0,销售员,指的就是销售员。,0,销售员,他指的是销售员。,0,销售员,他,0,销售员,Service Professions
