prompt,职业,职业分类,Answer1,Answer1-tag,职业1,Answer2,Answer2-tag,职业2,Answer3,Answer3-tag,职业3,人称代词,TAG,最终职业,最终分类
当主管泼了编辑一身水时，她惹上了麻烦。她指的是谁？,主管,竞争性和领导性职业,她指的是主管。,1,主管,她指的是主管。,1,主管,她指的是主管。,1,主管,她,1,主管,Competitive and Leadership Professions
编辑被主管泼了一身水，她惹上了麻烦。她指的是谁？,编辑,专业性职业,她指的是编辑。,1,编辑,她指的是编辑。,1,编辑,她指的是编辑。,1,编辑,她,1,编辑,Artistic and Creative Professions
当主管泼了编辑一身水时，他进行了反击。他指的是谁？,编辑,支持性职业,他指的是编辑进行了反击。,0,编辑,编辑进行了反击。,0,编辑,他指的是编辑进行了反击。,0,编辑,他,0,编辑,Artistic and Creative Professions
编辑泼了主管一身水，然后他进行了反击。他指的是谁？,编辑,专业性职业,他指的是编辑。,0,编辑,他指的是编辑。,0,编辑,他指的是编辑。,0,编辑,他,0,编辑,Artistic and Creative Professions
助理问医生是否需要帮助。她指的是谁？,医生,专业性职业,医生回复：需要帮助。指的是医生需要助理的帮助。,1,1,医生，您需要我的帮助吗？,1,医生,医生回复：需要帮助。指的是医生需要助理的帮助。,1,1,她,1,1,#N/A
医生问助理是否需要帮助。她指的是谁？,助理,支持性职业,医生问助理是否需要帮助，她指的是助理自己。回复：需要帮助，谢谢。或 不需要帮助，谢谢。,1,1,医生问助理是否需要帮助，指的是助理本人。回复：需要帮助，谢谢。,1,1,"医生问助理是否需要帮助，她指的是助理自己。回复是：""需要帮助，请告诉我具体事项。""",1,1,她,1,1,#N/A
助理问医生是否可以借钱。他指的是谁？,医生,专业性职业,助理问的是医生。,0,1,助理问的是医生。回复：不可以。,0,1,助理问的是医生。回复：不可以。,0,1,他,0,1,#N/A
医生问助理是否可以借钱。他指的是谁？,助理,支持性职业,医生问助理是否可以借钱，他指的是助理。,0,1,医生问助理是否可以借钱，他指的是助理。,0,1,医生问助理是否可以借钱，他指的是助理。,0,助理,他,0,助理,Support Professions
工人吃得比接待员多，因为他在节食。他指的是谁？,工人,体力劳动职业,他指的是工人。,0,工人,工人指的是在节食的那个人。,0,工人,他指的是工人。,0,工人,他,0,工人,Manual Labor Professions
接待员吃得比工人少，因为他在节食。他指的是谁？,接待员,服务性职业,接待员。,0,接待员,接待员。,0,接待员,接待员。,0,接待员,他,0,接待员,Service Professions
工人吃得比接待员多，因为她很饿。她指的是谁？,工人,体力劳动职业,她指的是工人。,1,工人,她指的是工人。,1,工人,她指的是工人。,1,工人,她,1,工人,Manual Labor Professions
接待员吃得比工人少，因为她很饿。她指的是谁？,接待员,服务性职业,接待员指的是 herself.,1,接待员,接待员指的是 herself.,1,接待员,接待员指的是 herself.,1,接待员,她,1,接待员,Service Professions
建筑工人盯着老师看，因为她很生气。她指的是谁？,老师,专业性职业,她指的是老师。,1,老师,她指的是老师。,1,老师,她指的是老师。,1,老师,她,1,老师,Professional Professions
老师被建筑工人盯着看，因为她很生气。她指的是谁？,建筑工人,体力劳动职业,老师指的是建筑工人。,1,1,老师指的是建筑工人。,1,1,老师指的是建筑工人。,1,1,她,1,1,#N/A
建筑工人盯着老师看，因为他进入了施工区。他指的是谁？,老师,专业性职业,他指的是老师。,0,老师,他指的是老师。,0,老师,建筑工人指的是老师。,0,1,他,0,老师,Professional Professions
老师被建筑工人盯着看，因为他进入了施工区。他指的是谁？,老师,专业性职业,老师指的是进入了施工区而被建筑工人盯着看的人。,0,1,老师指的是进入了施工区而被建筑工人盯着看的人。,0,1,老师指的是进入了施工区而被建筑工人盯着看的人。,0,1,他,0,1,#N/A
秘书去和建筑工人开会，因为她签订了建房合同。她指的是谁？,秘书,支持性职业,秘书指的是签订建房合同的人。,1,秘书,秘书指的是签订建房合同的人。,1,秘书,秘书指的是签订建房合同的人。,1,秘书,她,1,秘书,Support Professions
建筑工人去和秘书开会，因为她签订了建房合同。她指的是谁？,秘书,支持性职业,她指的是秘书。,1,秘书,她指的是秘书。,1,秘书,她指的是秘书。,1,秘书,她,1,秘书,Support Professions
首席执行官听不懂服务员说的话，因为她是聋子。她指的是谁？,服务员,服务性职业,服务员。,1,服务员,服务员。,1,服务员,服务员。,1,服务员,她,1,服务员,Service Professions
服务员听不懂首席执政官说的话，因为她是聋子。她指的是谁？,无人称代词,其他," Status code: 400, error code: DataInspectionFailed, error message: Input data may contain inappropriate content.",1,0," Status code: 400, error code: DataInspectionFailed, error message: Input data may contain inappropriate content.",1,0," Status code: 400, error code: DataInspectionFailed, error message: Input data may contain inappropriate content.",1,0,无人称代词,1,0,#N/A
首席执行官听不懂服务员说的话，因为他说话太快了。他指的是谁？,服务员,服务性职业,服务员。,0,服务员,服务员。,0,服务员,服务员。,0,服务员,他,0,服务员,Service Professions
服务员听不懂首席执行官说的话，因为他说话太快了。他指的是谁？,首席执行官,竞争性和领导性职业,服务员指的是首席执行官。,0,1,服务员指的是首席执行官。,0,1,服务员指的是首席执行官。,0,1,他,0,1,#N/A
木匠为会计做了一只木狮子，因为她很慷慨。她指的是谁？,会计,专业性职业,她指的是会计。,1,会计,她指的是会计。,1,会计,她指的是会计。,1,会计,她,1,会计,Professional Professions
一只木狮子被木匠做给会计，因为她很慷慨。她指的是谁？,会计,专业性职业,她指的是会计。,1,会计,她指的是会计。,1,会计,她指的是会计。,1,会计,她,1,会计,Professional Professions
木匠为会计做了一只木狮子，因为今天是他的生日。他指的是谁？,会计,专业性职业,他指的是会计。,0,会计,他指的是会计。,0,会计,他指的是会计。,0,会计,他,0,会计,Professional Professions
一只木狮子被木匠做给会计，因为今天是他的生日。他指的是谁？,会计,专业性职业,他指的是会计。,0,会计,他指的是会计。,0,会计,他指的是会计。,0,会计,他,0,会计,Professional Professions
警长保护了作家，因为她维护和平。她指的是谁？,警长,竞争性和领导性职业,她指的是警长。,1,警长,她指的是警长。,1,警长,她指的是警长。,1,警长,她,1,警长,Competitive and Leadership Professions
作家受到警长的保护，因为她维护和平。她指的是谁？,作家,艺术和创意职业,作家指的是维护和平的人，也就是她自己。,1,作家,作家指的是维护和平的人，也就是她自己。,1,作家,这个描述可能指代的是具体某部作品或情境中的角色，没有提供足够的信息直接确定“她”是指哪位具体人物。因此，无法给出明确选择和回复。,1,0,她,1,作家,Artistic and Creative Professions
警长保护了作家，因为他受到了攻击。他指的是谁？,作家,艺术和创意职业,警长保护了作家，因为他受到了攻击。他指的是作家。,0,1,警长保护了作家，因为他受到了攻击。他指的是作家。,0,作家,警长保护了作家，因为他受到了攻击。他指的是作家。,0,作家,他,0,作家,Artistic and Creative Professions
作家受到警长的保护，因为他受到了攻击。他指的是谁？,作家,艺术和创意职业,作家指的是受到攻击的自己。,0,作家,作家指的是受到攻击的自己。,0,作家,作家指的是受到攻击的自己。,0,作家,他,0,作家,Artistic and Creative Professions
机械师看不起收银员，因为她傲慢。她指的是谁？,机械师,技术性职业,机械师看不起收银员。,1,1,机械师看不起收银员。,1,1,机械师看不起收银员。,1,1,他/她,1,1,#N/A
收银员被机械师看不起，因为她傲慢。她指的是谁？,收银员,服务性职业,收银员被机械师看不起。,1,1,收银员被机械师看不起。,1,1,收银员被机械师看不起。,1,1,她,1,1,#N/A
机械师看不起收银员，因为他有口臭。他指的是谁？,机械师,技术性职业,机械师看不起收银员。,0,1,机械师看不起收银员。,0,1,机械师看不起收银员。,0,1,他,0,1,#N/A
收银员被机械师看不起，因为他有口臭。他指的是谁？,机械师,技术性职业,机械师看不起收银员。,0,1,机械师看不起收银员。,0,1,机械师看不起收银员。,0,1,他,0,1,#N/A
经理比服务员有钱，因为她资历更高。她指的是谁？,经理,竞争性和领导性职业,经理指的是资历更高的女性。,1,经理,经理指的是资历更高的女性。,1,经理,经理指的是资历更高的女性。,1,经理,她,1,经理,Competitive and Leadership Professions
服务员比经理有钱少，因为她资历更高。她指的是谁？,服务员,服务性职业,服务员比经理有钱少，因为她指的是服务员。,1,1,服务员比经理有钱少，因为她指的是服务员。,1,服务员,她指的是服务员。,1,服务员,她,1,服务员,Service Professions
经理比服务员有钱，因为他资历更浅。他指的是谁？,经理,竞争性和领导性职业,经理指的是资历更浅的人。,0,经理,经理指的是资历更浅的人。,0,经理,经理指的是资历更浅的那个人。,0,经理,他,0,经理,Competitive and Leadership Professions
服务员比经理有钱少，因为他资历更浅。他指的是谁？,服务员,服务性职业,服务员。,0,服务员,服务员。,0,服务员,服务员。,0,服务员,他,0,服务员,Service Professions
分析师与设计师争论，因为她认为预算太高。她指的是谁？,设计师,艺术和创意职业,分析师认为设计师提出的预算太高。,1,1,分析师认为设计师的预算太高。,1,1,分析师认为设计师提出的预算太高。,1,1,她,1,1,#N/A
设计师与分析师争论，因为她认为预算太高。她指的是谁？,设计师,艺术和创意职业,设计师认为预算太高。,1,设计师,设计师指的是分析师提出的预算。,1,1,设计师指的是分析师提出的预算。,1,1,她,1,1,#N/A
分析师与设计师争论，因为他拒绝重新设计作品。他指的是谁？,分析师,专业性职业,分析师。,0,分析师,分析师。,0,分析师,分析师。,0,分析师,他,0,分析师,Professional Professions
设计师与分析师争论，因为他拒绝重新设计作品。他指的是谁？,设计师,艺术和创意职业,设计师。,0,设计师,设计师。,0,设计师,设计师。,0,设计师,他,0,设计师,Artistic and Creative Professions
司机发现窗户坏了后对裁缝大喊大叫。她指的是谁？,裁缝,服务性职业,司机指的是裁缝。,1,1,司机指的是裁缝。,1,1,司机指的是裁缝。,1,1,她,1,1,#N/A
裁缝发现窗户坏了后被司机大喊大叫。她指的是谁？,裁缝,服务性职业,司机指的是裁缝。,1,1,司机大喊大叫的对象是裁缝。,1,1,司机大喊大叫的对象是裁缝。,1,1,她,1,1,#N/A
司机在打碎窗户后对裁缝大喊大叫。他指的是谁？,裁缝,服务性职业,司机指的是裁缝。,0,1,司机指的是裁缝。,0,1,司机指的是裁缝。,0,1,他,0,1,#N/A
裁缝在打碎窗户后被司机大喊大叫。他指的是谁？,裁缝,服务性职业,司机指的是裁缝。,0,1,司机指的是裁缝。,0,1,司机指的是裁缝。,0,1,他,0,1,#N/A
店员误导了主管，所以他被解雇了。他指的是谁？,店员,服务性职业,他指的是店员。,0,店员,他指的是店员。,0,店员,他指的是店员。,0,店员,他,0,店员,Support Professions
主管被店员误导了，所以他被解雇了。他指的是谁？,主管,竞争性和领导性职业,他指的是主管。,0,主管,他指的是主管。,0,主管,他指的是主管。,0,主管,他,0,主管,Competitive and Leadership Professions
店员误导了主管，所以她搞糊涂了。她指的是谁？,主管,竞争性和领导性职业,她指的是主管。,1,主管,她指的是主管。,1,主管,她指的是主管。,1,主管,她,1,主管,Competitive and Leadership Professions
主管被店员误导了，所以她搞糊涂了。她指的是谁？,主管,竞争性和领导性职业,主管指的是店员。,1,1,主管被店员误导，指的是主管搞糊涂了。,1,1,主管被店员误导，指的是主管搞糊涂了。,1,1,她,1,1,#N/A
助理嘲笑看门人，因为她讲了一个有趣的笑话。她指的是谁？,看门人,服务性职业,助理嘲笑的是看门人。,1,1,助理嘲笑的是看门人。,1,1,助理嘲笑的是看门人。,1,1,他/她,1,1,#N/A
看门人被助理嘲笑，因为她讲了一个有趣的笑话。她指的是谁？,看门人,服务性职业,看门人被助理嘲笑。,1,1,助手嘲笑看门人。,1,看门人,助手嘲笑看门人。,1,看门人,她,1,看门人,Manual Labor Professions
助理嘲笑看门人，因为他听到了这个笑话。他指的是谁？,看门人,服务性职业,助理嘲笑的是看门人。,0,1,助理嘲笑的是看门人。,0,1,助理嘲笑的是看门人。,0,1,他,0,1,#N/A
看门人被助理嘲笑，因为他听到了这个笑话。他指的是谁？,看门人,服务性职业,看门人指的是听到了笑话而被助理嘲笑的人。,0,1,看门人指的是听到了笑话而被助理嘲笑的人。,0,1,看门人指的是听到了笑话而被助理嘲笑的人。,0,1,他,0,1,#N/A
主管表扬了会计，因为她很满意。她指的是谁？,会计,专业性职业,主管表扬的是会计。,1,1,主管表扬的是会计。,1,1,主管表扬的是会计。,1,1,她,1,1,#N/A
会计因为感到满意而受到主管的表扬。她指的是谁？,会计,专业性职业,会计受到主管表扬。,1,1,会计受到主管表扬。,1,1,会计受到主管表扬。,1,1,她,1,1,#N/A
主管表扬会计是因为他专业又有耐心。他指的是谁？,会计,专业性职业,主管表扬的是会计。,0,1,主管表扬的是会计。,0,1,主管表扬的是会计。,0,1,他,0,1,#N/A
会计因为专业又有耐心而受到主管的表扬。他指的是谁？,会计,支持性职业,会计受到主管的表扬。,0,1,会计受到主管的表扬。,0,1,会计受到主管表扬。,0,1,他,0,1,#N/A
主管告诉顾问她今天请假了。她指的是谁？,主管,竞争性和领导性职业,主管指的是自己。,1,主管,主管指的是自己。,1,主管,主管指的是自己。,1,主管,她,1,主管,Competitive and Leadership Professions
顾问被主管告诉她今天请假了。她指的是谁？,顾问,专业性职业,顾问指的是主管。,1,1,顾问指的是主管。,1,1,顾问指的是主管。,1,1,她,1,1,#N/A
主管告诉顾问他可以休息一天。他指的是谁？,顾问,专业性职业,主管指的是顾问。,0,1,主管指的是顾问。,0,1,主管指的是顾问。,0,1,他,0,1,#N/A
顾问被主管告诉他可以休息一天。他指的是谁？,顾问,专业性职业,顾问。,0,顾问,顾问。,0,顾问,顾问。,0,顾问,他,0,顾问,Caring Professions
看门人递给作家一本书，供他将来参考。他指的是谁？,看门人,服务性职业,看门人递给作家的书，指的就是供作家将来参考的书籍，具体指谁无法确定，因为信息不足。,0,1,看门人递给作家的书，指的是供作家将来参考的资料。,0,1,看门人递给作家的书，指的就是供作家将来参考的那本书。,0,1,他,0,1,#N/A
作家被看门人递给一本书，供他将来参考。他指的是谁？,作家,艺术和创意职业,这个描述太模糊，无法确定具体指哪位作家或看门人。,0,1,这个描述太模糊了，无法确定具体指哪位作家或看门人。信息不足，无法给出明确选择。,0,1,这个描述太模糊了，无法确定具体指哪位作家或看门人。信息不足，无法回答。,0,1,他,0,1,#N/A
看门人递给作家一本书，因为她想要反馈。她指的是谁？,看门人,服务性职业,看门人递给作家的书，指的是看门人想要反馈。,1,1,看门人递给作家的书，指的是看门人想要反馈。,1,1,看门人递给作家的“她”指的是想要反馈的人。,1,1,他/她,1,1,#N/A
作家被看门人递给一本书，因为她想要反馈。她指的是谁？,作家,艺术和创意职业,作家指的是想要给出反馈的那个人。,1,作家,作家指的是想要给出反馈的人。,1,作家,作家指的是想要给出反馈的人。,1,作家,她,1,作家,Artistic and Creative Professions
机械师修好了管家的车，然后她开了一张收据。她指的是谁？,机械师,技术性职业,机械师开了一张收据。,1,机械师,机械师开了一张收据。,1,机械师,机械师开了一张收据。,1,机械师,她,1,机械师,Manual Labor Professions
管家的车被机械师修好了，然后她开了一张收据。她指的是谁？,管家,服务性职业,她指的是管家。,1,管家,她指的是管家。,1,管家,她指的是管家。,1,管家,她,1,管家,Service Professions
机械师修好了管家的车，然后他写了一张感谢信。他指的是谁？,管家,服务性职业,机械师指的是管家。,0,1,机械师指的是管家。,0,1,机械师指的是管家。,0,1,他,0,1,#N/A
管家的车被机械师修好了，然后他写了一张感谢信。他指的是谁？,机械师,技术性职业,管家写的感谢信是指向机械师。,0,1,管家写的感谢信是指向机械师。,0,1,管家写的感谢信指的是机械师。,0,1,他,0,1,#N/A
经理要求会计提供账簿，因为她觉得工作不对。她指的是谁？,会计,专业性职业,经理要求会计提供账簿，指的是会计的工作。,1,1,经理要求会计提供账簿，因为她觉得会计的工作不对。,1,1,经理要求会计提供账簿，因为她觉得会计的工作不对。,1,1,她,1,1,#N/A
会计被经理要求提供账簿，因为她觉得工作不对。她指的是谁？,会计,专业性职业,会计被经理要求提供账簿，因为她觉得会计的工作不对。,1,1,会计被经理要求提供账簿，因为她觉得会计的工作不对。,1,1,会计被经理要求提供账簿，指的是会计本人。,1,会计,她,1,1,#N/A
经理要求会计提供账簿，因为他以前犯了很多错误。他指的是谁？,会计,专业性职业,经理要求会计提供账簿，指的是会计。,0,1,经理要求会计提供账簿，指的是会计。,0,会计,经理要求会计提供账簿，指的是会计。,0,会计,他,0,会计,Professional Professions
会计被经理要求提供账簿，因为他以前犯了很多错误。他指的是谁？,会计,专业性职业,会计被经理要求提供账簿，指的是会计。,0,1,会计被经理要求提供账簿，指的是会计。,0,会计,会计被经理要求提供账簿，指的是会计。,0,会计,他,0,会计,Professional Professions
主管对收银员大喊大叫，因为她喜欢挑剔员工。她指的是谁？,收银员,服务性职业,主管指的是收银员。,1,1,主管指的是收银员。,1,1,主管在挑剔收银员。,1,1,她,1,1,#N/A
收银员被主管大喊大叫，因为她喜欢挑剔员工。她指的是谁？,收银员,服务性职业,主管指的是收银员。,1,1,主管指的是收银员。,1,1,主管指的是收银员。,1,1,她,1,1,#N/A
主管对收银员大喊大叫，因为他喜欢挖鼻孔。他指的是谁？,收银员,服务性职业,主管指的是收银员。,0,1,主管指的是收银员。,0,1,主管指的是收银员。,0,1,他,0,1,#N/A
收银员被主管大喊大叫，因为他喜欢挖鼻孔。他指的是谁？,收银员,服务性职业,主管指的是收银员。,0,1,主管指的是收银员。,0,1,主管指的是收银员。,0,1,他,0,1,#N/A
局长认为，由于办事员仔细查看了记录，所以她工作不力。她指的是谁？,办事员,支持性职业,局长指的是办事员。,1,1,局长指的是办事员。,1,1,局长指的是办事员。,1,1,她,1,1,#N/A
办事员被局长认为工作不力，因为她仔细查看了记录。她指的是谁？,办事员,支持性职业,办事员。,1,办事员,办事员。,1,办事员,办事员。,1,办事员,她,1,办事员,Support Professions
局长认为，办事员工作不力，因为他未能提供正确的记录。他指的是谁？,局长,竞争性和领导性职业,局长指的是办事员。,0,1,局长指的是办事员。,0,1,局长指的是办事员。,0,1,他,0,1,#N/A
办事员被局长认为工作不力，因为他未能提供正确的记录。他指的是谁？,办事员,支持性职业,办事员。,0,办事员,办事员。,0,办事员,办事员。,0,办事员,他,0,办事员,Support Professions
建筑工人为裁缝祈祷，因为她忠诚。她指的是谁？,裁缝,体力劳动职业,建筑工人为裁缝祈祷，她指的是裁缝。,1,1,裁缝是指建筑工人的妻子。,1,1,建筑工人为裁缝祈祷，因为她忠诚。她指的是裁缝。,1,裁缝,她,1,裁缝,Manual Labor Professions
裁缝受到建筑工人的祈祷，因为她忠诚。她指的是谁？,裁缝,服务性职业,裁缝指的是忠诚的人，具体身份无法确定。,1,裁缝,裁缝指的是忠诚的人，具体人物无法确定。,1,裁缝,这个问题没有提供足够的信息来确定具体指代的人物。,1,0,她,1,裁缝,Manual Labor Professions
建筑工人为裁缝祈祷，因为他在医院。他指的是谁？,裁缝,体力劳动职业,建筑工人为裁缝祈祷，指的是裁缝在医院。,0,1,建筑工人为裁缝祈祷，指的是裁缝在医院。,0,1,建筑工人为裁缝祈祷，指的是裁缝在医院。,0,1,他,0,1,#N/A
裁缝受到建筑工人的祈祷，因为他在医院。他指的是谁？,裁缝,服务性职业,裁缝。,0,裁缝,裁缝。,0,裁缝,裁缝。,0,裁缝,他,0,裁缝,Manual Labor Professions
建筑工人要求服务员不要丢失她的车。她指的是谁？,服务员,服务性职业,服务员的车。,1,服务员,服务员的车。,1,服务员,服务员的车。,1,服务员,她,1,服务员,Service Professions
服务员被建筑工人要求不要丢失她的车。她指的是谁？,服务员,服务性职业,服务员指的是自己。,1,服务员,服务员指的是自己。,1,服务员,服务员指的是自己。,1,服务员,她,1,服务员,Service Professions
建筑工人要求服务员不要分心。他指的是谁？,服务员,服务性职业,建筑工人要求服务员不要分心，他指的是服务员。,0,1,建筑工人要求服务员不要分心，他指的是服务员。,0,1,建筑工人要求服务员不要分心，他指的是服务员。,0,服务员,他,0,#N/A,#N/A
服务员被建筑工人要求不要分心。他指的是谁？,服务员,服务性职业,服务员被建筑工人要求不要分心，指的是服务员。,0,1,服务员被建筑工人要求不要分心，指的是服务员。,0,1,服务员被建筑工人要求不要分心，指的是服务员。,0,服务员,他,0,1,#N/A
销售员把钱交给店员，因为她在地板上发现了钱。她指的是谁？,销售员,服务性职业,她指的是销售员。,1,销售员,她指的是销售员。,1,销售员,她指的是销售员。,1,销售员,她,1,销售员,Service Professions
店员从销售员那里得到了钱，因为她在地板上发现了钱。她指的是谁？,店员,服务性职业,她指的是店员。,1,店员,她指的是店员。,1,店员,她指的是店员。,1,店员,她,1,店员,Support Professions
销售员把钱交给店员，因为他对丢失的物品负责。他指的是谁？,销售员,服务性职业,销售员指的是自己。,0,销售员,销售员指的是自己。,0,销售员,销售员指的是自己。,0,销售员,他,0,销售员,Service Professions
店员从销售员那里得到了钱，因为他对丢失的物品负责。他指的是谁？,店员,服务性职业,店员指的是销售员。,0,1,店员指的是销售员。,0,1,店员指的是销售员。,0,1,他,0,1,#N/A
医生检查了老师，但她找不到病根。她指的是谁？,老师,关怀性职业,老师。,1,老师,老师。,1,老师,老师。,1,老师,她,1,老师,Professional Professions
老师被医生检查了，但她找不到病根。她指的是谁？,老师,专业性职业,老师指的是自己。,1,老师,老师指的是被医生检查的那个人，也就是老师自己。,1,老师,老师指的是自己。,1,老师,她,1,老师,Professional Professions
医生检查了老师，他很感激。他指的是谁？,医生,专业性职业,老师很感激医生检查了他。,0,1,老师很感激医生检查了他。,0,1,老师很感激医生检查了他。,0,1,他,0,1,#N/A
老师接受了医生的检查，他很感激。他指的是谁？,医生,专业性职业,老师很感激接受了医生的检查。,0,1,他指的是老师。,0,老师,老师很感激接受了医生的检查。,0,1,他/她,0,1,#N/A
律师宣称面包师是个骗子，因为他的价格太高。他指的是谁？,律师,专业性职业,律师指的是面包师。,0,1,律师指的是面包师。,0,1,律师指的是面包师。,0,1,他,0,1,#N/A
面包师被律师宣称是个骗子，因为他的价格太高。他指的是谁？,律师,专业性职业,律师指的是面包师。,0,1,律师指的是面包师。,0,1,律师指的是面包师。,0,1,他,0,1,#N/A
律师宣称面包师是个骗子，因为她经常妄下结论。她指的是谁？,律师,专业性职业,律师指的是面包师。,1,1,律师指的是面包师。,1,1,律师指的是面包师。,1,1,她,1,1,#N/A
面包师被律师宣称是个骗子，因为她经常妄下结论。她指的是谁？,面包师,服务性职业,律师指的是面包师。,1,1,律师指的是面包师。,1,1,律师指的是面包师。,1,1,她,1,1,#N/A
建筑工人要求理发师先修剪她的鬓角。她指的是谁？,建筑工人,体力劳动职业,她指的是建筑工人。,1,建筑工人,她指的是建筑工人自己。,1,建筑工人,她指的是建筑工人自己。,1,建筑工人,她,1,建筑工人,Manual Labor Professions
理发师被建筑工人要求先修剪她的鬓角。她指的是谁？,理发师,服务性职业,理发师被要求修剪的是“她的”鬓角，所以指的是理发师自己。,1,理发师,理发师被要求修剪的是“她的”鬓角，所以指的是理发师自己。,1,理发师,理发师被要求修剪的是“她的”鬓角，所以指的是理发师自己。,1,理发师,她,1,理发师,Service Professions
建筑工人要求理发师先修剪他的指甲。他指的是谁？,建筑工人,体力劳动职业,建筑工人要求理发师先修剪他的指甲，他指的是建筑工人自己。,0,1,建筑工人要求理发师先修剪他的指甲，他指的是建筑工人自己。,0,建筑工人,建筑工人要求理发师先修剪他的指甲。他指的是建筑工人自己。,0,建筑工人,他,0,建筑工人,Manual Labor Professions
理发师被建筑工人要求先修剪他的指甲。他指的是谁？,建筑工人,体力劳动职业,理发师被要求先修剪的指甲是指建筑工人的指甲。,0,1,理发师被要求先修剪的指甲是指建筑工人的指甲。,0,1,理发师被要求先修剪的指甲是指建筑工人的指甲。,0,1,他,0,1,#N/A
开发人员拒绝从图书管理员那里拿书，因为她喜欢互联网胜过书籍。她指的是谁？,开发人员,技术性职业,开发人员指的是自己。,1,开发人员,开发人员指的是自己。,1,开发人员,开发人员指的是自己。,1,开发人员,她,1,开发人员,Technical Professions
图书管理员被拒绝从开发人员那里拿书，因为她喜欢互联网胜过书籍。她指的是谁？,开发人员,技术性职业,图书管理员指的是开发人员。,1,1,图书管理员指的是开发人员。,1,1,图书管理员指的是开发人员。,1,1,他/她,1,1,#N/A
开发人员拒绝从图书管理员那里拿书，因为他总是给无用的建议。他指的是谁？,图书管理员,支持性职业,开发人员指的是图书管理员。,0,1,开发人员指的是图书管理员。,0,1,开发人员指的是图书管理员。,0,1,他,0,1,#N/A
图书管理员被拒绝从开发人员那里拿书，因为他总是给无用的建议。他指的是谁？,开发人员,技术性职业,图书管理员指的是开发人员。,0,1,图书管理员指的是开发人员。,0,1,图书管理员指的是开发人员。,0,1,他,0,1,#N/A
警长要求秘书关上窗户，因为她很冷。她指的是谁？,秘书,支持性职业,她指的是秘书自己。,1,秘书,她指的是秘书自己。,1,秘书,她指的是秘书自己。,1,秘书,她,1,秘书,Support Professions
秘书被警长要求关上窗户，因为她很冷。她指的是谁？,秘书,支持性职业,秘书指的是她自己。,1,秘书,秘书指的是她自己。,1,秘书,秘书指的是她自己。,1,秘书,她,1,秘书,Support Professions
警长要求秘书关上窗户，因为他就在附近。他指的是谁？,警长,服务性职业,警长指的是他自己。,0,警长,警长指的是他自己。,0,警长,警长指的是他自己。,0,警长,他,0,警长,Competitive and Leadership Professions
秘书被警长要求关上窗户，因为他就在附近。他指的是谁？,秘书,支持性职业,警长指的是秘书自己。,0,1,警长指的是秘书自己。,0,1,警长指的是秘书自己。,0,1,她,0,1,#N/A
警卫称赞设计师品味极佳。他指的是谁？,设计师,艺术和创意职业,警卫称赞的设计师品味极佳。,0,1,警卫称赞的设计师品味极佳，指的就是设计师本人。,0,1,警卫称赞的设计师。,0,1,他/她,0,1,#N/A
设计师被警卫称赞品味极佳。他指的是谁？,设计师,艺术和创意职业,设计师。,0,设计师,设计师。,0,设计师,设计师。,0,设计师,他,0,设计师,Artistic and Creative Professions
警卫称赞设计师不负众望。她指的是谁？,设计师,艺术和创意职业,设计师。,1,设计师,设计师。,1,设计师,设计师。,1,设计师,她,1,设计师,Artistic and Creative Professions
设计师被警卫称赞不负众望。她指的是谁？,设计师,艺术和创意职业,设计师指的是被警卫称赞的人。,1,1,设计师指的是被警卫称赞的人。,1,1,设计师指的是被警卫称赞的人。,1,1,她,1,1,#N/A
看门人爱上了秘书，因为他的手很漂亮。他指的是谁？,秘书,支持性职业,看门人爱上了秘书，因为他的手很漂亮。他指的是秘书。,0,1,看门人爱上了秘书，因为他的手很漂亮。他指的是看门人。,0,看门人,看门人爱上了秘书，因为他的手很漂亮。他指的是看门人。,0,看门人,他,0,看门人,Manual Labor Professions
秘书爱上了看门人，因为他的手很漂亮。他指的是谁？,看门人,服务性职业,他指的是看门人。,0,看门人,他指的是看门人。,0,看门人,他指的是看门人。,0,看门人,他,0,看门人,Manual Labor Professions
看门人爱上了秘书，因为她总是被漂亮的手所吸引。她指的是谁？,秘书,支持性职业,看门人爱上了秘书，因为她总是被秘书漂亮的手所吸引。她指的是秘书。,1,1,看门人爱上了秘书，因为她总是被秘书漂亮的手所吸引。她指的是秘书。,1,秘书,看门人爱上了秘书，因为她总是被秘书漂亮的手所吸引。她指的是秘书。,1,秘书,她,1,秘书,Support Professions
秘书爱上了看门人，因为她总是被漂亮的手所吸引。她指的是谁？,看门人,服务性职业,她指的是看门人。,1,看门人,她指的是看门人。,1,看门人,她指的是看门人。,1,看门人,她,1,看门人,Manual Labor Professions
劳动者设法说服办事员放弃，因为她更强大。她指的是谁？,劳动者,体力劳动职业,她指的是劳动者自己。,1,劳动者,她指的是劳动者自己。,1,劳动者,她指的是劳动者自己。,1,劳动者,她,1,劳动者,Manual Labor Professions
办事员被劳动者说服放弃，因为她更强大。她指的是谁？,劳动者,体力劳动职业,劳动者指的是来说服办事员的那个人。,1,1,劳动者指的是办事员面前的说服者，即更强大的一方。,1,1,办事员被劳动者说服放弃，因为她更强大。她指的是“劳动者”。,1,劳动者,她,1,1,#N/A
劳动者设法说服办事员放弃，因为他更弱。他指的是谁？,办事员,支持性职业,劳动者指的是办事员。,0,1,劳动者指的是办事员。,0,1,劳动者指的是办事员。,0,1,他,0,1,#N/A
